zachte vacht,soft fur,1,1,1,1,2,2,1,2,2,0,3,2
zebrapad,zebra crossing (pedestrian-),-3,-3,-3,-3,0,0,2,-3,-3,1,-3,-3
zegt ia,says heehaw,-2,1,1,-3,0,-1,0,-3,-2,0,-1,-3
zeldzaam,is rare,-3,-3,-2,-2,-1,-1,1,-3,-2,0,0,0
ziet er lomp uit,looks clumsy,0,-3,0,-3,0,2,1,-1,-2,-2,0,-2
ziet in het donker,can see in the dark,1,1,-2,0,1,-1,1,2,1,1,0,-2
ziet men op safari,can be seen on safaris,-1,3,-2,-2,1,-2,2,0,1,1,3,-2
zijn te vinden in de Ardennen,can be found in the ardennes,2,-3,-2,-3,0,1,1,-3,1,1,2,-2
zolder,attic,-3,-3,-2,-3,-3,0,0,-3,-3,-2,-3,-3
zoogdier,mammal,3,3,3,3,3,3,2,3,-3,3,3,3
zwaar,heavy,1,-3,-1,-3,0,-2,2,0,-2,0,0,0
zwart,is black,0,-3,0,-3,0,0,0,-3,0,-2,0,-2
zwart met wit,is black and white,-1,-3,-3,-3,0,0,0,0,-2,-2,0,-3
